sample,Gene,Z-score,group,replicate
P_2,Abcb8,0.6154358196220635,Posterior,2
P_3,Abcb8,0.1701290313131139,Posterior,3
S_1,Abcb8,-1.138886934737951,Somite,1
S_2,Abcb8,-1.1277213892407898,Somite,2
S_3,Abcb8,-1.382467932028558,Somite,3
A_1,Abcc1,1.3189727278968406,Anterior,1
A_2,Abcc1,-0.2916422071150044,Anterior,2
A_3,Abcc1,0.6288664466312773,Anterior,3
P_1,Abcc1,0.3288533328533644,Posterior,1
P_2,Abcc1,-0.6205387788635155,Posterior,2
P_3,Abcc1,-0.064763342542776,Posterior,3
S_1,Abcc1,-2.308890618454008,Somite,1
S_2,Abcc1,0.9747921559405954,Somite,2
S_3,Abcc1,0.0343502836532257,Somite,3
A_1,Abcc4,-0.179867303453755,Anterior,1
A_2,Abcc4,0.701152242607996,Anterior,2
A_3,Abcc4,1.4657890153562942,Anterior,3
P_1,Abcc4,-2.4012026380171987,Posterior,1
P_2,Abcc4,-0.4967190079311073,Posterior,2
P_3,Abcc4,0.489385365355947,Posterior,3
S_1,Abcc4,0.2163409392481997,Somite,1
S_2,Abcc4,0.164419957664045,Somite,2
S_3,Abcc4,0.0407014291695741,Somite,3
A_1,Abcd3,-0.1177071034779368,Anterior,1
A_2,Abcd3,0.5239868610307485,Anterior,2
A_3,Abcd3,1.7865621347217409,Anterior,3
P_1,Abcd3,0.8773986657891905,Posterior,1
P_2,Abcd3,-1.7563710416234206,Posterior,2
P_3,Abcd3,-1.0530444980616018,Posterior,3
S_1,Abcd3,0.4002251911664346,Somite,1
S_2,Abcd3,-0.6284632553530433,Somite,2
S_3,Abcd3,-0.0325869541920954,Somite,3
A_1,Abce1,-0.3316627754920747,Anterior,1
A_2,Abce1,-0.0572908918945041,Anterior,2
A_3,Abce1,1.5793582377865856,Anterior,3
P_1,Abce1,1.0830426501127657,Posterior,1
P_2,Abce1,-1.8408559996109568,Posterior,2
P_3,Abce1,-0.6320798283424389,Posterior,3
S_1,Abce1,-0.7686820995697773,Somite,1
S_2,Abce1,0.0530757352981448,Somite,2
S_3,Abce1,0.9150949717126042,Somite,3
A_1,Abcf1,0.4202313360448385,Anterior,1
A_2,Abcf1,-1.1091311378825008,Anterior,2
A_3,Abcf1,1.1725161171704364,Anterior,3
P_1,Abcf1,1.810480340740348,Posterior,1
P_2,Abcf1,0.3953432508458667,Posterior,2
P_3,Abcf1,-0.9880126192583726,Posterior,3
S_1,Abcf1,-0.4463664462489783,Somite,1
S_2,Abcf1,-1.2683515931054057,Somite,2
S_3,Abcf1,0.01329075169368,Somite,3
A_1,Abcf2,0.2217852811338306,Anterior,1
A_2,Abcf2,-0.9860278988433674,Anterior,2
A_3,Abcf2,1.4880703077511035,Anterior,3
P_1,Abcf2,1.4647980424328195,Posterior,1
P_2,Abcf2,-1.2625549663363096,Posterior,2
P_3,Abcf2,-1.1633595206999712,Posterior,3
S_1,Abcf2,-0.0224910752145767,Somite,1
S_2,Abcf2,-0.4344126103506647,Somite,2
S_3,Abcf2,0.6941924401271627,Somite,3
A_1,Abcf3,-0.7800385639384111,Anterior,1
A_2,Abcf3,-1.1225075503567432,Anterior,2
A_3,Abcf3,-0.6537049185610943,Anterior,3
P_1,Abcf3,-0.3889786488030445,Posterior,1
P_2,Abcf3,2.4252780135606886,Posterior,2
P_3,Abcf3,0.5808352935442018,Posterior,3
S_1,Abcf3,0.3216532272520858,Somite,1
S_2,Abcf3,0.0888306870559249,Somite,2
S_3,Abcf3,-0.4713675397536663,Somite,3
A_1,Abcg2,0.2697118166272825,Anterior,1
A_2,Abcg2,0.2488748548962715,Anterior,2
A_3,Abcg2,1.050821849993537,Anterior,3
P_1,Abcg2,-2.212935626804739,Posterior,1
P_2,Abcg2,-0.5806378739909874,Posterior,2
P_3,Abcg2,-0.8560484145750655,Posterior,3
S_1,Abcg2,0.2096597180581263,Somite,1
S_2,Abcg2,0.9526584454894136,Somite,2
S_3,Abcg2,0.91789523030609,Somite,3
A_1,Abhd10,0.3994453924946391,Anterior,1
A_2,Abhd10,1.6970249989249968,Anterior,2
A_3,Abhd10,-0.2585273335664339,Anterior,3
P_1,Abhd10,-0.6638987609106928,Posterior,1
P_2,Abhd10,-1.8099034391877475,Posterior,2
P_3,Abhd10,1.1788567949653013,Posterior,3
S_1,Abhd10,0.3906807210178484,Somite,1
S_2,Abhd10,-0.7822664397429048,Somite,2
S_3,Abhd10,-0.1514119339950786,Somite,3
A_1,Abhd11,0.3379626362199635,Anterior,1
A_2,Abhd11,0.956338244115086,Anterior,2
A_3,Abhd11,-0.1097581818219865,Anterior,3
P_1,Abhd11,-2.559805385640806,Posterior,1
P_2,Abhd11,-0.4593274963752048,Posterior,2
P_3,Abhd11,0.7701451620332397,Posterior,3
S_1,Abhd11,0.468041671257157,Somite,1
S_2,Abhd11,0.6187723731546911,Somite,2
S_3,Abhd11,-0.022369022942082,Somite,3
A_1,Abhd12,0.1471152867686936,Anterior,1
A_2,Abhd12,-0.6640119403232789,Anterior,2
A_3,Abhd12,1.868465488178796,Anterior,3
P_1,Abhd12,1.3143992553113568,Posterior,1
P_2,Abhd12,0.5075784649533829,Posterior,2
P_3,Abhd12,-0.6224037249811685,Posterior,3
S_1,Abhd12,-1.3665505690239843,Somite,1
S_2,Abhd12,-0.363686870238859,Somite,2
S_3,Abhd12,-0.8209053906450033,Somite,3
A_1,Abhd13,0.1564211257567549,Anterior,1
A_2,Abhd13,0.800759178835757,Anterior,2
A_3,Abhd13,1.126329969479258,Anterior,3
P_1,Abhd13,-1.4352487507416891,Posterior,1
P_2,Abhd13,-1.5081771604599137,Posterior,2
P_3,Abhd13,0.4128204208688451,Posterior,3
S_1,Abhd13,-1.135392670110556,Somite,1
S_2,Abhd13,0.6925285075686372,Somite,2
S_3,Abhd13,0.8899593788029138,Somite,3
A_1,Abhd14a,0.5556897550537884,Anterior,1
A_2,Abhd14a,-0.2888030402510045,Anterior,2
A_3,Abhd14a,0.0954699570494322,Anterior,3
P_1,Abhd14a,1.6769744179156068,Posterior,1
P_2,Abhd14a,0.3739345806117739,Posterior,2
P_3,Abhd14a,-1.0260300282949066,Posterior,3
S_1,Abhd14a,0.1520216909238643,Somite,1
S_2,Abhd14a,-2.070803546442757,Somite,2
S_3,Abhd14a,0.5315462134341923,Somite,3
A_1,Abhd14b,0.4864373061291621,Anterior,1
A_2,Abhd14b,0.14928368150996,Anterior,2
A_3,Abhd14b,-1.414690783582988,Anterior,3
P_1,Abhd14b,-2.180549019433078,Posterior,1
P_2,Abhd14b,0.8021256471695383,Posterior,2
P_3,Abhd14b,0.3115692184269721,Posterior,3
S_1,Abhd14b,0.7603916309723572,Somite,1
S_2,Abhd14b,0.3462586998768543,Somite,2
S_3,Abhd14b,0.7391736189312179,Somite,3
A_1,Abhd16a,-0.1814463149322165,Anterior,1
A_2,Abhd16a,-0.1344880573396834,Anterior,2
A_3,Abhd16a,0.7374799850547671,Anterior,3
P_1,Abhd16a,0.8600524889524377,Posterior,1
P_2,Abhd16a,0.3488370845917117,Posterior,2
P_3,Abhd16a,-2.4291308010435646,Posterior,3
S_1,Abhd16a,-0.6545161121080272,Somite,1
S_2,Abhd16a,0.4448649163911625,Somite,2
S_3,Abhd16a,1.008346810433363,Somite,3
A_1,Abhd4,0.7148507382416781,Anterior,1
A_2,Abhd4,0.6586028156018241,Anterior,2
A_3,Abhd4,0.608649810583738,Anterior,3
P_1,Abhd4,-2.47565727843252,Posterior,1
P_2,Abhd4,-0.6252103829783655,Posterior,2
P_3,Abhd4,1.0004603664394058,Posterior,3
S_1,Abhd4,-0.2860212248115704,Somite,1
S_2,Abhd4,0.1857206090054762,Somite,2
S_3,Abhd4,0.2186045463503621,Somite,3
A_1,Abhd5,-0.9321800368162046,Anterior,1
A_2,Abhd5,0.7514269755622522,Anterior,2
A_3,Abhd5,1.3362476344307748,Anterior,3
P_1,Abhd5,0.621249863151559,Posterior,1
P_2,Abhd5,-2.1460103312666634,Posterior,2
P_3,Abhd5,-0.5733170904920396,Posterior,3
S_1,Abhd5,0.5172828812292416,Somite,1
S_2,Abhd5,0.4393814457009532,Somite,2
S_3,Abhd5,-0.0140813414998922,Somite,3
A_1,Abhd6,0.8663348676672862,Anterior,1
A_2,Abhd6,0.5714526945604071,Anterior,2
A_3,Abhd6,0.911725324798674,Anterior,3
P_1,Abhd6,-1.6808661853662763,Posterior,1
P_2,Abhd6,-1.7332292298929235,Posterior,2
P_3,Abhd6,1.0820168980582474,Posterior,3
S_1,Abhd6,-0.0106402957862414,Somite,1
S_2,Abhd6,-0.2171388056356804,Somite,2
S_3,Abhd6,0.2103447315965267,Somite,3
A_1,Abi1,1.351637055432812,Anterior,1
A_2,Abi1,-0.4903990244929151,Anterior,2
A_3,Abi1,0.571435657325868,Anterior,3
P_1,Abi1,0.6868705112950535,Posterior,1
P_2,Abi1,-0.0247017198581988,Posterior,2
P_3,Abi1,1.304233661606412,Posterior,3
S_1,Abi1,-0.5283547689372284,Somite,1
S_2,Abi1,-1.5636986728097944,Somite,2
S_3,Abi1,-1.307022699561906,Somite,3
A_1,Abi2,2.052258509857101,Anterior,1
A_2,Abi2,-0.4983498859956614,Anterior,2
A_3,Abi2,-1.050048958612741,Anterior,3
P_1,Abi2,1.1045235826157358,Posterior,1
P_2,Abi2,-0.862218833680865,Posterior,2
P_3,Abi2,0.7669052268001013,Posterior,3
S_1,Abi2,-0.3796309829702683,Somite,1
S_2,Abi2,-0.3439178290215019,Somite,2
S_3,Abi2,-0.7895208289919128,Somite,3
A_1,Abitram,0.6277004712278347,Anterior,1
A_2,Abitram,-1.0853922861525231,Anterior,2
A_3,Abitram,-1.736975716059844,Anterior,3
P_1,Abitram,0.268165047182789,Posterior,1
P_2,Abitram,1.585286447717436,Posterior,2
P_3,Abitram,1.0375601033071329,Posterior,3
S_1,Abitram,-0.2003460148793216,Somite,1
S_2,Abitram,-0.7893440750709141,Somite,2
S_3,Abitram,0.2933460227273264,Somite,3
A_1,Abl1,-0.1162578862327345,Anterior,1
A_2,Abl1,-0.3843418297435914,Anterior,2
A_3,Abl1,1.7044230244298315,Anterior,3
P_1,Abl1,-1.0682107878619298,Posterior,1
P_2,Abl1,0.8509547287216563,Posterior,2
P_3,Abl1,-1.750257692321435,Posterior,3
S_1,Abl1,-0.2784755247665905,Somite,1
S_2,Abl1,0.0826175814125893,Somite,2
S_3,Abl1,0.959548386362204,Somite,3
A_1,Abl2,-1.3618283936988138,Anterior,1
A_2,Abl2,0.6904890204418512,Anterior,2
A_3,Abl2,1.7482871689294226,Anterior,3
P_1,Abl2,1.145841255402763,Posterior,1
P_2,Abl2,-1.223080168051664,Posterior,2
P_3,Abl2,-0.1323073028240613,Posterior,3
S_1,Abl2,0.2797128121901674,Somite,1
S_2,Abl2,-0.4161042836149146,Somite,2
S_3,Abl2,-0.731010108774734,Somite,3
A_1,Abr,-0.0651691130448359,Anterior,1
A_2,Abr,-0.6226848338076905,Anterior,2
A_3,Abr,0.1582887292185662,Anterior,3
P_1,Abr,0.9202841726379724,Posterior,1
P_2,Abr,1.0144920502704735,Posterior,2
P_3,Abr,1.7718556291150331,Posterior,3
S_1,Abr,-0.7288197976592724,Somite,1
S_2,Abr,-1.0840569528630333,Somite,2
S_3,Abr,-1.3641898838672886,Somite,3
A_1,Abraxas2,0.6919605117958121,Anterior,1
A_2,Abraxas2,-0.0292387612916317,Anterior,2
A_3,Abraxas2,-2.0854332687149086,Anterior,3
P_1,Abraxas2,0.5422220249120736,Posterior,1
P_2,Abraxas2,1.4538008839078598,Posterior,2
P_3,Abraxas2,0.2870713138681931,Posterior,3
S_1,Abraxas2,0.672264858442248,Somite,1
S_2,Abraxas2,-0.6006315409422068,Somite,2
S_3,Abraxas2,-0.932016021977326,Somite,3
A_1,Abt1,-0.3979753558735986,Anterior,1
A_2,Abt1,-1.3063245803616546,Anterior,2
A_3,Abt1,0.6624994203607255,Anterior,3
P_1,Abt1,0.9061992415302244,Posterior,1
P_2,Abt1,0.6883545828089562,Posterior,2
P_3,Abt1,-1.4353497761148917,Posterior,3
S_1,Abt1,1.7234210425122949,Somite,1
S_2,Abt1,-0.3274201494710854,Somite,2
S_3,Abt1,-0.5134044253909237,Somite,3
A_1,Acaa1a,-0.0486366596259653,Anterior,1
A_2,Acaa1a,-0.2770057696756168,Anterior,2
A_3,Acaa1a,-1.6369610793643203,Anterior,3
P_1,Acaa1a,0.9594316930952204,Posterior,1
P_2,Acaa1a,1.773827761999777,Posterior,2
P_3,Acaa1a,0.7369405885922047,Posterior,3
S_1,Acaa1a,-1.1809457908395382,Somite,1
S_2,Acaa1a,0.1393475984921915,Somite,2
S_3,Acaa1a,-0.4659983426738325,Somite,3
A_1,Acaa2,0.5643572754364514,Anterior,1
A_2,Acaa2,-0.5888794346168947,Anterior,2
A_3,Acaa2,-1.2769887356867269,Anterior,3
P_1,Acaa2,1.3701821304477997,Posterior,1
P_2,Acaa2,0.924966259242224,Posterior,2
P_3,Acaa2,1.336529978232691,Posterior,3
S_1,Acaa2,-1.0836098960135971,Somite,1
S_2,Acaa2,-0.9650274599504955,Somite,2
S_3,Acaa2,-0.2815301170916531,Somite,3
A_1,Acaca,-0.4186592910409635,Anterior,1
A_2,Acaca,-0.503110342391269,Anterior,2
A_3,Acaca,0.8534648271483604,Anterior,3
P_1,Acaca,-0.8951853691779172,Posterior,1
P_2,Acaca,-1.9205113757909,Posterior,2
P_3,Acaca,0.7860872429174817,Posterior,3
S_1,Acaca,-0.1436398281603417,Somite,1
S_2,Acaca,1.439079874833722,Somite,2
S_3,Acaca,0.8024742616615176,Somite,3
A_1,Acad11,0.4888522120846725,Anterior,1
A_2,Acad11,1.9434677469795971,Anterior,2
A_3,Acad11,-0.4123678257130531,Anterior,3
P_1,Acad11,-0.7604503003929783,Posterior,1
P_2,Acad11,-1.401896580700117,Posterior,2
P_3,Acad11,1.0428722451204742,Posterior,3
S_1,Acad11,0.4707792993420734,Somite,1
S_2,Acad11,-0.7879085419665791,Somite,2
S_3,Acad11,-0.5833482547541204,Somite,3
A_1,Acad12,0.5901717324921774,Anterior,1
A_2,Acad12,0.3576681026466927,Anterior,2
A_3,Acad12,0.7366232108455584,Anterior,3
P_1,Acad12,-2.581320902198472,Posterior,1
P_2,Acad12,0.11032583781046,Posterior,2
P_3,Acad12,0.6921815074428734,Posterior,3
S_1,Acad12,0.4307839845594622,Somite,1
S_2,Acad12,-0.7088108023730204,Somite,2
S_3,Acad12,0.3723773287742779,Somite,3
A_1,Acad8,0.4544334155878726,Anterior,1
A_2,Acad8,0.0322723671095599,Anterior,2
A_3,Acad8,0.4491689579007452,Anterior,3
P_1,Acad8,-2.053846011056439,Posterior,1
P_2,Acad8,-0.7299251597014722,Posterior,2
P_3,Acad8,1.0316062813703617,Posterior,3
S_1,Acad8,-0.9815430076995512,Somite,1
S_2,Acad8,1.2118715362391237,Somite,2
S_3,Acad8,0.5859616202497733,Somite,3
A_1,Acad9,0.8879920216122863,Anterior,1
A_2,Acad9,0.057372329769584,Anterior,2
A_3,Acad9,1.1391957782739996,Anterior,3
P_1,Acad9,-1.816773738088593,Posterior,1
P_2,Acad9,-1.6571600187763156,Posterior,2
P_3,Acad9,0.1022233174200132,Posterior,3
S_1,Acad9,0.0075081246449699,Somite,1
S_2,Acad9,0.7708122779493449,Somite,2
S_3,Acad9,0.5088299071947461,Somite,3
A_1,Acadl,0.2529706773143034,Anterior,1
A_2,Acadl,0.0878435496946288,Anterior,2
A_3,Acadl,-0.4705445209525979,Anterior,3
P_1,Acadl,1.4655478874949384,Posterior,1
P_2,Acadl,1.1527820041320718,Posterior,2
P_3,Acadl,0.9379563634013196,Posterior,3
S_1,Acadl,-0.7461223273762969,Somite,1
S_2,Acadl,-1.0229493098556186,Somite,2
S_3,Acadl,-1.6574843238527217,Somite,3
A_1,Acadm,-0.1174271264908478,Anterior,1
A_2,Acadm,1.0310114337101417,Anterior,2
A_3,Acadm,0.246095196835931,Anterior,3
P_1,Acadm,0.5604552293380617,Posterior,1
P_2,Acadm,0.8505331339873465,Posterior,2
P_3,Acadm,-1.3479354687263392,Posterior,3
S_1,Acadm,-2.141523886073113,Somite,1
S_2,Acadm,0.4581130968712218,Somite,2
S_3,Acadm,0.4606783905475748,Somite,3
A_1,Acads,0.0630158330824705,Anterior,1
A_2,Acads,0.9477116059327092,Anterior,2
A_3,Acads,-0.881543996349195,Anterior,3
P_1,Acads,-2.2881671590801456,Posterior,1
P_2,Acads,-0.1935440135851251,Posterior,2
P_3,Acads,0.3748005354781457,Posterior,3
S_1,Acads,0.0268278352118267,Somite,1
S_2,Acads,0.9343137041532052,Somite,2
S_3,Acads,1.0165856551561083,Somite,3
A_1,Acadsb,0.9482645036866147,Anterior,1
A_2,Acadsb,1.3005704232070294,Anterior,2
A_3,Acadsb,-2.0648757489766054,Anterior,3
P_1,Acadsb,0.6012851690190688,Posterior,1
P_2,Acadsb,0.0853218990127506,Posterior,2
P_3,Acadsb,-0.6356142457095079,Posterior,3
S_1,Acadsb,0.8705791060593704,Somite,1
S_2,Acadsb,-0.5093921573375806,Somite,2
S_3,Acadsb,-0.5961389489614861,Somite,3
A_1,Acadvl,0.5560891428921259,Anterior,1
A_2,Acadvl,1.4361790890330388,Anterior,2
A_3,Acadvl,0.3593007019652375,Anterior,3
P_1,Acadvl,-2.2913294868957936,Posterior,1
P_2,Acadvl,-0.5020931872456428,Posterior,2
P_3,Acadvl,0.4828738144741577,Posterior,3
S_1,Acadvl,-0.7268872260509954,Somite,1
S_2,Acadvl,0.3390558398981728,Somite,2
S_3,Acadvl,0.346811311929699,Somite,3
A_1,Acap2,-0.2814681087773611,Anterior,1
A_2,Acap2,-0.0825172706179392,Anterior,2
A_3,Acap2,-0.7288491744858531,Anterior,3
P_1,Acap2,-1.105557529963988,Posterior,1
P_2,Acap2,-1.2834834410388891,Posterior,2
P_3,Acap2,1.685068168407483,Posterior,3
S_1,Acap2,1.3883598530666,Somite,1
S_2,Acap2,-0.3714262260824432,Somite,2
S_3,Acap2,0.7798737294922461,Somite,3
A_1,Acat1,0.4105127449118427,Anterior,1
A_2,Acat1,0.5175170099558721,Anterior,2
A_3,Acat1,-1.9222517624318805,Anterior,3
P_1,Acat1,0.5995349567384529,Posterior,1
P_2,Acat1,1.310292351015662,Posterior,2
P_3,Acat1,0.7578931856974128,Posterior,3
S_1,Acat1,-1.4732447108152025,Somite,1
S_2,Acat1,0.0169041701588852,Somite,2
S_3,Acat1,-0.2171579452310592,Somite,3
A_1,Acat2,-0.3365807211839829,Anterior,1
A_2,Acat2,0.241206794584758,Anterior,2
A_3,Acat2,-1.3314131704084469,Anterior,3
P_1,Acat2,-0.1169096937593277,Posterior,1
P_2,Acat2,0.9988474834733077,Posterior,2
P_3,Acat2,0.9565573285840672,Posterior,3
S_1,Acat2,-1.9745645936723344,Somite,1
S_2,Acat2,0.7130912247623968,Somite,2
S_3,Acat2,0.8497653476196056,Somite,3
A_1,Acbd3,0.7442582934796497,Anterior,1
A_2,Acbd3,0.1988654174529086,Anterior,2
A_3,Acbd3,-0.9334866438051737,Anterior,3
P_1,Acbd3,1.131056116642498,Posterior,1
P_2,Acbd3,1.4510540982482585,Posterior,2
P_3,Acbd3,0.5350163781049092,Posterior,3
S_1,Acbd3,-0.6326335138280912,Somite,1
S_2,Acbd3,-0.8266613337847523,Somite,2
S_3,Acbd3,-1.6674688125101953,Somite,3
A_1,Acbd5,-0.5525334675329133,Anterior,1
A_2,Acbd5,0.7929420340072184,Anterior,2
A_3,Acbd5,1.073193750069144,Anterior,3
P_1,Acbd5,-1.9527989858387504,Posterior,1
P_2,Acbd5,-1.038307845240099,Posterior,2
P_3,Acbd5,1.2598877696873076,Posterior,3
S_1,Acbd5,0.0161888461374779,Somite,1
S_2,Acbd5,-0.2203242688117395,Somite,2
S_3,Acbd5,0.6217521675223489,Somite,3
A_1,Acbd6,0.0406134063663275,Anterior,1
A_2,Acbd6,-0.086030736846547,Anterior,2
A_3,Acbd6,-1.529512484742808,Anterior,3
P_1,Acbd6,-1.6994834055101533,Posterior,1
P_2,Acbd6,1.5896001477531456,Posterior,2
P_3,Acbd6,0.2214278154636075,Posterior,3
S_1,Acbd6,0.6983497739509927,Somite,1
S_2,Acbd6,0.8336862343773281,Somite,2
S_3,Acbd6,-0.0686507508116226,Somite,3
A_1,Accs,-2.1969901922430224,Anterior,1
A_2,Accs,0.7720729029679165,Anterior,2
A_3,Accs,0.4996969801399356,Anterior,3
P_1,Accs,-0.6694053958440289,Posterior,1
P_2,Accs,0.3535734845323574,Posterior,2
P_3,Accs,0.5946489348938563,Posterior,3
S_1,Accs,-0.9539019325717792,Somite,1
S_2,Accs,1.124419485621626,Somite,2
S_3,Accs,0.4758857325031502,Somite,3
A_1,Acd,0.8100741977154158,Anterior,1
A_2,Acd,0.5274776195373031,Anterior,2
A_3,Acd,-2.04863461034398,Anterior,3
P_1,Acd,0.8184521672935603,Posterior,1
P_2,Acd,-0.0225521237214498,Posterior,2
P_3,Acd,-1.4034708175577664,Posterior,3
S_1,Acd,0.4237831862067751,Somite,1
S_2,Acd,-0.1220170973049278,Somite,2
S_3,Acd,1.016887478175108,Somite,3
A_1,Acin1,0.2574052863385331,Anterior,1
A_2,Acin1,-0.5079667489503281,Anterior,2
A_3,Acin1,-0.6301658975735642,Anterior,3
P_1,Acin1,1.262739838971319,Posterior,1
P_2,Acin1,1.9122601144019515,Posterior,2
P_3,Acin1,0.5571336247378958,Posterior,3
S_1,Acin1,-1.0012276095728023,Somite,1
S_2,Acin1,-0.8868953739314667,Somite,2
S_3,Acin1,-0.9632832344216058,Somite,3
A_1,Acin1.2,0.7216834007591948,Anterior,1
A_2,Acin1.2,0.1042792549199617,Anterior,2
A_3,Acin1.2,-1.813167203784515,Anterior,3
P_1,Acin1.2,1.3243338879157198,Posterior,1
P_2,Acin1.2,0.9038118775697996,Posterior,2
P_3,Acin1.2,-0.4994232363731418,Posterior,3
S_1,Acin1.2,0.9235392739754704,Somite,1
S_2,Acin1.2,-1.0789340349750798,Somite,2
S_3,Acin1.2,-0.5861232200073988,Somite,3
A_1,Acly,-0.7862562994033614,Anterior,1
A_2,Acly,0.0529731278059528,Anterior,2
A_3,Acly,1.5636380528018363,Anterior,3
P_1,Acly,0.3878247385524778,Posterior,1
P_2,Acly,-1.9526151980419344,Posterior,2
P_3,Acly,-0.5933981970856463,Posterior,3
S_1,Acly,-0.3474514705219328,Somite,1
S_2,Acly,0.6199472997008774,Somite,2
S_3,Acly,1.055337946191962,Somite,3
A_1,Acly.1,0.7314256228594512,Anterior,1
A_2,Acly.1,-0.8053420415110296,Anterior,2
A_3,Acly.1,2.325723852361504,Anterior,3
P_1,Acly.1,0.3300901923704433,Posterior,1
P_2,Acly.1,0.1244118234881288,Posterior,2
P_3,Acly.1,-0.8655077620359632,Posterior,3
S_1,Acly.1,-0.55384182413973,Somite,1
S_2,Acly.1,-0.1968065707655156,Somite,2
S_3,Acly.1,-1.090153292627267,Somite,3
A_1,aco1,-1.2118389997291823,Anterior,1
A_2,aco1,1.9074262700440656,Anterior,2
A_3,aco1,-0.3919850565850615,Anterior,3
P_1,aco1,-0.9289438139933712,Posterior,1
P_2,aco1,0.6705444301304977,Posterior,2
P_3,aco1,1.2784893579808831,Posterior,3
S_1,aco1,-0.8138743380472601,Somite,1
S_2,aco1,-0.2607800223166635,Somite,2
S_3,aco1,-0.2490378274838206,Somite,3
A_1,Aco2,0.720275066630517,Anterior,1
A_2,Aco2,-0.4727813356363188,Anterior,2
A_3,Aco2,-0.1163974782161444,Anterior,3
P_1,Aco2,0.1403515322878755,Posterior,1
P_2,Aco2,1.7027123868158074,Posterior,2
P_3,Aco2,0.2688615172021636,Posterior,3
S_1,Aco2,-2.171436917389081,Somite,1
S_2,Aco2,0.4815171191376201,Somite,2
S_3,Aco2,-0.5531018908326836,Somite,3
A_1,Acot1,0.254885513327987,Anterior,1
A_2,Acot1,-0.7299711373196421,Anterior,2
A_3,Acot1,-1.3198502489374848,Anterior,3
P_1,Acot1,0.8201783245209161,Posterior,1
P_2,Acot1,1.5987351402779422,Posterior,2
P_3,Acot1,0.6824432290148815,Posterior,3
S_1,Acot1,-1.637753380557235,Somite,1
S_2,Acot1,-0.1724674011816988,Somite,2
S_3,Acot1,0.5037999608542155,Somite,3
A_1,Acot13,0.5493797764193677,Anterior,1
A_2,Acot13,0.9949888162835024,Anterior,2
A_3,Acot13,0.6153208023707573,Anterior,3
P_1,Acot13,-1.710810733104502,Posterior,1
P_2,Acot13,-1.924020503807896,Posterior,2
P_3,Acot13,0.0462924386030842,Posterior,3
S_1,Acot13,0.3760545737061752,Somite,1
S_2,Acot13,0.4871376739087999,Somite,2
S_3,Acot13,0.565657155620599,Somite,3
A_1,Acot2,0.4353128580533926,Anterior,1
A_2,Acot2,0.1223917472999078,Anterior,2
A_3,Acot2,-0.9291522769356864,Anterior,3
P_1,Acot2,0.1718788254213965,Posterior,1
P_2,Acot2,2.1936838634510014,Posterior,2
P_3,Acot2,-1.4734339708345856,Posterior,3
S_1,Acot2,-0.7846661464988053,Somite,1
S_2,Acot2,0.498636181007452,Somite,2
S_3,Acot2,-0.2346510809640251,Somite,3
A_1,Acot7,0.0601625724917692,Anterior,1
A_2,Acot7,-0.7842099054181488,Anterior,2
A_3,Acot7,-0.6314283900108928,Anterior,3
P_1,Acot7,1.4678549413337971,Posterior,1
P_2,Acot7,1.360515224052847,Posterior,2
P_3,Acot7,1.20206999264451,Posterior,3
S_1,Acot7,-1.0718754854292538,Somite,1
S_2,Acot7,-1.023194266143904,Somite,2
S_3,Acot7,-0.5798946835206676,Somite,3
A_1,Acot8,0.074155296151296,Anterior,1
A_2,Acot8,-1.2858555570218029,Anterior,2
A_3,Acot8,-1.104692751015797,Anterior,3
P_1,Acot8,1.2276368083647975,Posterior,1
P_2,Acot8,1.6071986498805126,Posterior,2
P_3,Acot8,-1.3206093417802562,Posterior,3
S_1,Acot8,0.0482512542368152,Somite,1
S_2,Acot8,0.3738629209018888,Somite,2
S_3,Acot8,0.3800527202825455,Somite,3
A_1,Acot9,0.8389397555587284,Anterior,1
A_2,Acot9,0.9583387953821904,Anterior,2
A_3,Acot9,0.2059911091984091,Anterior,3
P_1,Acot9,-1.8618153049989945,Posterior,1
P_2,Acot9,-1.0986241505437115,Posterior,2
P_3,Acot9,-0.8517208783092249,Posterior,3
S_1,Acot9,1.1885585842785582,Somite,1
S_2,Acot9,0.7172884681060907,Somite,2
S_3,Acot9,-0.0969563786721807,Somite,3
A_1,Acox3,-1.885458991875844,Anterior,1
A_2,Acox3,1.479556331359307,Anterior,2
A_3,Acox3,-0.7274276612803773,Anterior,3
P_1,Acox3,-0.3577671510138062,Posterior,1
P_2,Acox3,-0.6967949425081821,Posterior,2
P_3,Acox3,0.8578053631639705,Posterior,3
S_1,Acox3,0.0169733337720606,Somite,1
S_2,Acox3,1.1640181728937231,Somite,2
S_3,Acox3,0.149095545489148,Somite,3
A_1,Acp1,-0.3196707118513577,Anterior,1
A_2,Acp1,0.5689181386166615,Anterior,2
A_3,Acp1,-0.2199263655696841,Anterior,3
P_1,Acp1,-2.5641876264115213,Posterior,1
P_2,Acp1,0.5379969246131544,Posterior,2
P_3,Acp1,1.0331671965778682,Posterior,3
S_1,Acp1,0.7110625045715943,Somite,1
S_2,Acp1,0.2941271446833054,Somite,2
S_3,Acp1,-0.0414872052299548,Somite,3
A_1,Acp1.1,0.3163395741287998,Anterior,1
A_2,Acp1.1,-0.6741593608133772,Anterior,2
A_3,Acp1.1,-0.6967934321616035,Anterior,3
P_1,Acp1.1,0.6956917917923053,Posterior,1
P_2,Acp1.1,2.476232078880529,Posterior,2
